Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
39445451600029;0251934S;EXCELLENCE PRO FRANCHE-COMTE;;43250109825;actif;responsable;20 rue mégevand 25000 Besançon;Besançon;Bourgogne-Franche-Comté;Oui;cfa_ec;cfa_ec;18;;17/12/2021;0251934S;0000000A;0251934S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78001478300010;0572101Z;LEP PRIVE SAINT-ANDRE;;41570053657;actif;responsable_formateur;1 Rue de l'Eglise 57840 Ottange;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;;1;17/12/2021;0572101Z;0572101Z;0572201H;0573519R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78000241600011;0570283Y;OGEC ST ETIENNE;;;actif;inconnue;3 rue goussaud 57000 Metz;Nancy-Metz;Grand Est;Non;;cfa_ec;;;17/12/2021;0570283Y;0570283Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78333329700068;;OGEC CLAUDE DAUNOT - SAINT LEON IX;;44540380254;actif;inconnue;10 Boulevard Georges Clemenceau 54000 Nancy;Nancy-Metz;Grand Est;Oui;;cfa_ec;1;;17/12/2021;0542448T;0541370W;0542448T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78334248800013;0541364P;LEP PRIVE MARIE IMMACULEE;;44540389154;actif;responsable_formateur;33 Avenue du Général Leclerc 54000 Nancy;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;;1;17/12/2021;0541364P;0541364P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33940183800109;0492303M;OGEC SAINT AUBIN LA SALLE;;52490314049;actif;responsable_formateur;Rue Hélène Boucher 49480 Verrières-en-Anjou;Nantes;Pays de la Loire;Oui;;cfa_ec;3;1;17/12/2021;0492303M;0492303M;0492420P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32949147600019;0492062A;ASSOCIATION SAINTE ANNE;;52490026849;actif;responsable_formateur;23 Rue Édouard Guinel 49130 Les Ponts-de-Cé;Nantes;Pays de la Loire;Oui;cfa_ec;cfa_ec;;;17/12/2021;0492062A;0492062A;0492303M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31230931300046;0451550R;OGEC ST PAUL-BOURDON BLANC;;24450025545;actif;responsable_formateur;4 Rue Neuve Saint-Aignan 45000 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;;cfa_ec;1;;17/12/2021;0451550R;0451550R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35356978300056;0451481R;ASSOCIATION POUR LA FORMATION TECHNOLOGIQUE DANS L'ENSEIGNEMENT CATHOLIQUE;AFTEC FORMATION;24450083945;actif;responsable_formateur;22 Avenue des Droits de l'Homme 45000 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;agri|cfa_ec;agri|cfa_ec;4;1;17/12/2021;0451481R;0371493X;0410590U;0451481R;0451941R;0531021X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77551078700044;0451335G;OGEC STE CROIX STE EUVERTE;LYCEE POLYVALENT PRIVE;24450025145;actif;inconnue;28 Rue de l'Etelon 45000 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;;cfa_ec;2;;17/12/2021;0451335G;0451335G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33940141600047;0442349P;OGEC NANTES ERDRE;;52440014644;actif;responsable_formateur;27 Rue du Ballet 44000 Nantes;Nantes;Pays de la Loire;Oui;;cfa_ec;7;1;17/12/2021;0442349P;0442349P;0442774B;0442775C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33378481700012;0420998G;OGEC CHAZELLES;;;actif;responsable_formateur;9 Rue de Montbrison 42140 Chazelles-sur-Lyon;Lyon;Auvergne-Rhône-Alpes;Non;cfa_ec;cfa_ec;1;;17/12/2021;0420998G;0420998G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39835392000018;0420985T;OGEC SAINT JOSEPH SAINTE CLAIRE;;82420177042;actif;responsable_formateur;8 Rue des Parottes 42450 Sury-le-Comtal;Lyon;Auvergne-Rhône-Alpes;Non;cfa_ec;cfa_ec;;;17/12/2021;0420985T;0420985T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33355433500039;0383474V;CTRE FORMATION PROFESSION LES CHARMILLES;;82380061838;actif;responsable_formateur;8 Rue du Tour de l’Eau 38400 Saint-Martin-d'Hères;Grenoble;Auvergne-Rhône-Alpes;Non;cfa_ec;cfa_ec;;;17/12/2021;0383474V;0383474V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77527280000019;0371701Y;OGEC SAINT GATIEN;;24370012937;actif;responsable_formateur;Rue de la Douzillère 37300 Joué-lès-Tours;Orléans-Tours;Centre-Val de Loire;Oui;;cfa_ec;2;2;17/12/2021;0371701Y;0370740D;0370748M;0371701Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80919961500018;0352938D;OGEC JEAN PAUL II DE LA SALLE;;53351008335;actif;responsable_formateur;5 Rue de la Motte-Brûlon 35700 Rennes;Rennes;Bretagne;Oui;;cfa_ec;1;3;17/12/2021;0352938D;0352787P;0352938D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88325473200018;0342456K;INSTITUT CATHOLIQUE DE FORMATION PAR ALTERNANCE;;76341069234;actif;responsable_formateur;18 Rue de la Garenne 34090 Montpellier;Montpellier;Occitanie;Oui;cfa_ec;cfa_ec;6;3;17/12/2021;0342456K;0342456K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31968154000013;0280944Z;LYCEE AGRICOLE PRIVE DE NERMONT;;24280033228;actif;responsable_formateur;Rue de Nermont 28200 La Chapelle-du-Noyer;Orléans-Tours;Centre-Val de Loire;Oui;agri|cfa_ec;agri|cfa_ec;7;1;17/12/2021;0280944Z;0280944Z;0280947C;0281084B;0281100U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77940962200056;0260072M;OGEC DE CREST;LYCEE ENSEIGNEMENT PROFESSIONNEL;82260068826;actif;inconnue;Quai Soubeyran 26400 Crest;Grenoble;Auvergne-Rhône-Alpes;Oui;cfa_ec;cfa_ec;1;;17/12/2021;0260072M;0260072M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34354988700077;0212114J;GROUPE ARCADES;;26210018021;actif;responsable_formateur;13 Rue du Vieux Collège 21000 Dijon;Dijon;Bourgogne-Franche-Comté;Oui;cfa_ec;cfa_ec;1;1;17/12/2021;0212114J;0212114J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77821417100010;0212109D;OGEC GROUPE SAINT JOSEPH LA SALLE - DIJON;;26210000321;actif;responsable_formateur;39 Rue du Transvaal 21000 Dijon;Dijon;Bourgogne-Franche-Comté;Oui;;cfa_ec;;1;17/12/2021;0212109D;0211089V;0212109D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31330940300019;0142400H;OGEC DE L'INSTITUT SUPERIEUR DE FORMATION DE L'ENSEIGNEMENT CATHOLIQUE DE NORMANDIE;;25140209014;actif;inconnue;535 Boulevard de la Paix 14200 Hérouville-Saint-Clair;Normandie;Normandie;Non;;cfa_ec;;;17/12/2021;0142400H;0142400H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879900037;0952157D;FONDATION APPRENTIS D'AUTEUIL;LYCEE PROFESSIONNEL PRIVE ST-JEAN;11751561875;actif;responsable_formateur;Parc de l'Hermitage 95110 Sannois;Versailles;Île-de-France;Oui;agri|cfa_ec;agri|cfa_ec;17;1;17/12/2021;0950805J;0950805J;0952136F;0952157D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879900052;0940853S;FONDATION APPRENTIS D'AUTEUIL;MAISON DU SACRE COEUR;11751561875;actif;responsable_formateur;3 Boulevard de Stalingrad 94320 Thiais;Créteil;Île-de-France;Oui;cfa_ec;cfa_ec;17;1;17/12/2021;0940853S;0754458N;0756019K;0940853S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38950310300035;0922653J;OGEC LA SALLE-SAINT NICOLAS;;11921911192;actif;formateur;19 Rue Victor Hugo 92130 Issy-les-Moulineaux;Versailles;Île-de-France;Non;;cfa_ec;3;1;17/12/2021;0922653J;0754458N;0921003R;0922653J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78530717400017;0920897A;OGEC LYCEE NOTRE-DAME DE BOULOGNE;;;actif;formateur;1 Avenue Charles De Gaulle 92100 Boulogne-Billancourt;Versailles;Île-de-France;Non;;cfa_ec;1;1;17/12/2021;0920897A;0920897A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78644699700029;0851642Y;OGEC DU LYCEE PRIVE SAINT JOSEPH;;;fermé;inconnue;40 Rue victor hugo 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Non;;cfa_ec;1;;17/12/2021;0851642Y;0851642Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32548695900027;0850130E;OGEC NOTRE DAME DU ROC;;;actif;formateur;Rue charlemagne 85000 La Roche-sur-Yon;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;2;1;17/12/2021;0850130E;0850130E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48825428500015;0850086G;OGEC ST GABRIEL ST MICHEL;;52850138085;actif;formateur;32 Rue du calvaire 85290 Saint-Laurent-sur-Sèvre;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;1;1;17/12/2021;0850086G;0850086G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78834310100010;0850076W;OGEC LYCEE PRIVE JEAN XXIII;;52850030785;actif;formateur;Avenue des Sables 85500 Les Herbiers;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;1;1;17/12/2021;0850076W;0850076W;0851537J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78316723200025;0830116A;OGEC LYCEE MARIE FRANCE;;93830404683;actif;responsable_formateur;20 Rue Danton 83000 Toulon;Nice;Provence-Alpes-Côte d'Azur;Oui;;cfa_ec;;2;17/12/2021;0830116A;0830116A;0831207L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77729097400016;;OGEC LA SAINTE FAMILLE;LYCEE PRIVE JEANNE D'ARC;;fermé;inconnue;20 Rue Sainte-Catherine 82200 Moissac;Toulouse;Occitanie;Non;;cfa_ec;;;17/12/2021;0820043B;0820043B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35319145500016;0772892A;ASSOC INSTITUTION ST ASPAIS DE MELUN;;11770089277;actif;responsable_formateur;36 Rue Saint Barthélémy 77000 Melun;Créteil;Île-de-France;Oui;cfa_ec;cfa_ec;1;2;17/12/2021;0771238C;0754458N;0771238C;0772892A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40112310400010;0763153P;ASS LES GADELLES-OGEC LYCEE JEANNE D ARC;;23760492176;fermé;inconnue;22 Rue Général De Gaulle 76310 Sainte-Adresse;Normandie;Normandie;Oui;;cfa_ec;1;;17/12/2021;0763153P;0761735Y;0763153P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77570084200013;0762312A;ASS ECOLE TECHNIQUE LA CHATAIGNERAIE;;23760002176;actif;responsable_formateur;2 Rue Charles Scherer 76240 Le Mesnil-Esnard;Normandie;Normandie;Oui;cfa_ec;cfa_ec;10;1;17/12/2021;0762312A;0761343X;0762312A;0763150L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78111881500013;0761341V;LYCEE TECHNIQUE PRIVE LES TOURELLES;;23760308276;actif;formateur;53 Rue Verte 76000 Rouen;Normandie;Normandie;Oui;cfa_ec;cfa_ec;2;1;17/12/2021;0761341V;0761341V;0762312A;0762635B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49330056000015;0333199Y;ASS PROMOTION APPRENTISSAGE DANS ENSEIGNEMENT CATHOLIQUE TECHNIQUEAGRICOLE AQUITAINE;ASPECT AQUITAINE;75331163933;fermé;responsable_formateur;54 Boulevard Godard 33300 Bordeaux;Bordeaux;Nouvelle-Aquitaine;Oui;cfa_ec;cfa_ec;31;;17/12/2021;0333199Y;0331495W;0333199Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78475421000028;0754239A;OGEC ST JEAN MONTMARTRE;LYCEE E P ST JEAN MONTMARTRE;;actif;inconnue;31 Rue Caulaincourt 75018 Paris;Paris;Île-de-France;Non;;cfa_ec;2;;17/12/2021;0754239A;0754239A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879900615;0753217P;FONDATION APPRENTIS D'AUTEUIL;LYCEE ENSEIGNEMENT PROFESSIONNEL;11751561875;actif;responsable_formateur;40 Rue Jean de la Fontaine 75016 Paris;Paris;Île-de-France;Oui;cfa_ec;cfa_ec;18;2;17/12/2021;0753217P;0753217P;0754458N;0756019K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77646507200010;0730763H;ASSOCIATION DE GESTION DE L'ETABLISSEMENT ASSOMPTION CHAMBERY (AGEA CHAMBERY);;;actif;responsable_formateur;2 Rue burdin 73000 Chambéry;Grenoble;Auvergne-Rhône-Alpes;Non;;cfa_ec;1;1;17/12/2021;0730763H;0693764S;0730763H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79515810400013;0721684P;OGEC SAINT CHARLES SAINTE CROIX;;52720164272;actif;formateur;25 rue Antoine de Saint Exupéry 72000 Le Mans;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;1;1;17/12/2021;0721684P;0721684P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78633662800049;0721478R;OGEC SAINT JOSEPH - LA SALLE;LYCEE PROFESSIONNEL ST JOSEPH LORRAINE;;actif;formateur;Pruillé-le-Chétif;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;1;1;17/12/2021;0721478R;0721478R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78633652900015;0720834R;ASS DES AMIS DE SAINTE CROIX;LYCEE NOTRE DAME DE SAINTE CROIX;;actif;inconnue;25 rue Antoine de Saint Exupéry 72000 Le Mans;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;;;17/12/2021;0720834R;0720834R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77861321600010;0711755X;OGEC LEP SACRE COEUR;;;actif;inconnue;22 Avenue de Charolles 71600 Paray-le-Monial;Dijon;Bourgogne-Franche-Comté;Non;;cfa_ec;;;17/12/2021;0711755X;0711755X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77564732400075;0690571W;ASSOCIATION SAINT-MARC D'EDUCATION CHRETIENNE;LYCEE PROFESS PRIVE ST MARC;;actif;formateur;4 Rue Sainte Hélène 69002 Lyon;Lyon;Auvergne-Rhône-Alpes;Non;cfa_ec;cfa_ec;1;;17/12/2021;0690571W;0690571W;0690641X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78050719000012;0600071B;INSTITUT POLYTECHNIQUE UNILASALLE;;22600012460;actif;responsable_formateur;19 Rue Pierre Waguet 60000 Beauvais;Amiens;Hauts-de-France;Oui;agri|cfa_ec;agri|cfa_ec;1;1;17/12/2021;0600071B;0600071B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78000231700045;0573270V;ASSOCIATION SCOLAIRE DE LA SALLE;LYCEE ENSEIGNMENT PROFESSIONNEL;41570284057;actif;inconnue;2 rue saint-maximin 57070 Metz;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;1;;17/12/2021;0573270V;0570311D;0573270V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78000970000011;0572341K;RENAISSANCE FRANCAISE;;44570380457;actif;inconnue;10 rue monseigneur heintz 57950 Montigny-lès-Metz;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;;;17/12/2021;0572341K;0572341K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77995455100015;0570279U;LEP PRIVE LA PROVIDENCE;;41570138457;actif;responsable_formateur;1 Rue des Frères Mesguins 57260 Dieuze;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;;1;17/12/2021;0570279U;0570279U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77790657900027;0560200N;OGEC ASS EDUCATIVE ND LE MENIMUR;LYCEE TECHNOL PRIVE ND LE MENIMUR;53560872056;actif;inconnue;71 Rue de Metz 56000 Vannes;Rennes;Bretagne;Oui;;cfa_ec;1;;17/12/2021;0560200N;0560200N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77568879900185;0560197K;FONDATION APPRENTIS D'AUTEUIL;MAISON ST MICHEL;11751561875;actif;responsable_formateur;Saint-Michel 56320 Priziac;Rennes;Bretagne;Oui;cfa_ec;cfa_ec;17;1;17/12/2021;0560197K;0560197K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78334256100033;0542408Z;ASSOGEC CHARLES DE FOUCAULD;LYCEE PROFESSIONNEL PRIVE;41540129554;actif;inconnue;1 Rue Jeannot 54000 Nancy;Nancy-Metz;Grand Est;Oui;cfa_ec;cfa_ec;1;;17/12/2021;0541998D;0541998D;0542408Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78625625500021;0530933B;OGEC HAUTE FOLLIS;;;actif;inconnue;91 Rue Haute Follis 53000 Laval;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;1;;17/12/2021;0530068L;0530068L;0530933B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43287506000019;0530052U;OGEC ENSEMBLE SCOLAIRE DON BOSCO MAYENNE;;52530017353;actif;formateur;18 Boulevard Anatole France 53100 Mayenne;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;1;1;17/12/2021;0530052U;0530052U;0530973V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77811428000036;0511145T;OGEC SAINT MICHEL;;21510097651;actif;responsable_formateur;39 rue Martin Peller 51100 Reims;Reims;Grand Est;Oui;;cfa_ec;;1;17/12/2021;0511145T;0511145T;0512072A;0541344T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34238263700011;0492175Y;ASSOCIATION GROUPE ESA;;52490003849;actif;responsable_formateur;55 Rue Rabelais 49000 Angers;Nantes;Pays de la Loire;Oui;agri|cfa_ec;agri|cfa_ec;;1;17/12/2021;0492175Y;0490072M;0490073N;0492118L;0492119M;0492175Y;0530815Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32075979800038;0492015Z;OGEC SACRE COEUR LA SALLE - ANGERS;LYCEE PRIVE ENSEIG GENER SACRE COEUR;;actif;formateur;2 Rue Millet 49100 Angers;Nantes;Pays de la Loire;Non;cfa_ec;cfa_ec;2;1;17/12/2021;0492015Z;0492015Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77551078700010;0451584C;OGEC STE CROIX STE EUVERTE;;24450025145;actif;responsable_formateur;28 Rue de l'Etelon 45000 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;;cfa_ec;7;2;17/12/2021;0451584C;0451334F;0451335G;0451584C;0451590J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41780707000012;0442096P;OGEC LA JOLIVERIE;;52440003244;actif;responsable_formateur;141 Route de Clisson 44230 Saint-Sébastien-sur-Loire;Nantes;Pays de la Loire;Oui;;cfa_ec;5;1;17/12/2021;0442096P;0440210P;0440256P;0441653H;0442096P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77630753000027;0421674S;ASSOCIATION FAMILIALE DU LYCEE TECHNIQUE PRIVE LE PUYS DE L'AUNE;;82420098342;actif;responsable_formateur;Rue Louis Blanc 42110 Feurs;Lyon;Auvergne-Rhône-Alpes;Non;agri|cfa_ec;agri|cfa_ec;1;1;17/12/2021;0421674S;0421674S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77536826900020;0411024R;ASSOCIATION DE GESTION MARIE-TESSIER - LA PROVIDENCE (AGMTP);;24410013841;actif;responsable_formateur;23 Rue des Saintes Maries 41000 Blois;Orléans-Tours;Centre-Val de Loire;Oui;cfa_ec;cfa_ec;;1;17/12/2021;0411024R;0410693F;0411024R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77838286100012;0391146J;OGEC PASTEUR;;43390074439;actif;formateur;36 Rue du Gouvernement 39100 Dole;Besançon;Bourgogne-Franche-Comté;Non;;cfa_ec;1;1;17/12/2021;0391146J;0391146J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38443651500017;0390094R;OGEC LEDONIEN;COLLEGE ET LYCEE MIXTE;;actif;formateur;84 Rue Saint Désiré 39000 Lons-le-Saunier;Besançon;Bourgogne-Franche-Comté;Non;;cfa_ec;1;1;17/12/2021;0390094R;0390094R;0391003D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78184276000014;0332497K;OGEC SAINT VINCENT DE PAUL;;72330463033;actif;formateur;47 Rue des Sablières 33800 Bordeaux;Bordeaux;Nouvelle-Aquitaine;Non;;cfa_ec;2;1;17/12/2021;0332497K;0331590Z;0332497K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78184279400013;0331591A;OGEC LYCEE TECHNIQUE BEL ORME;;72330961733;actif;responsable_formateur;67 Rue de Bel Orme 33000 Bordeaux;Bordeaux;Nouvelle-Aquitaine;Non;cfa_ec;cfa_ec;3;1;17/12/2021;0331591A;0331591A;0333199Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78199865300013;0331569B;OGEC DE L'ENSEMBLE SCOLAIRE JEANNE D'ARC;;;actif;formateur;3 Place de la Fraternité 33230 Saint-Médard-de-Guizières;Bordeaux;Nouvelle-Aquitaine;Non;;cfa_ec;2;1;17/12/2021;0331569B;0331569B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77591322100013;0301649E;ORGANISME DE GESTION DE L'ENSEIGNMENT CATHOLIQUE EMMANUEL D'ALZON;;91300263030;actif;responsable_formateur;28 Rue Seguier 30000 Nîmes;Montpellier;Occitanie;Oui;agri|cfa_ec;agri|cfa_ec;;4;17/12/2021;0301649E;0301356L;0301649E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78170232900017;0240079F;OGEC INSTITUTION ST JOSEPH;;72240157724;actif;responsable_formateur;23 Avenue Georges Pompidou 24000 Périgueux;Bordeaux;Nouvelle-Aquitaine;Non;;cfa_ec;3;1;17/12/2021;0240079F;0240079F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
