Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
77850314400017;0700954G;MAISON FAMILIALE RURALE;;43700023070;actif;responsable_formateur;Combeaufontaine;Besançon;Bourgogne-Franche-Comté;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0700954G;0700954G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19680003100052;0681750H;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES LES SILLONS DE HAUTE-ALSACE;CFA AGRICOLES DU HAUT-RHIN;4268P001168;actif;responsable_formateur;8 rue aux remparts 68250 Rouffach;Strasbourg;Grand Est;Oui;agri;agri;1;1;2021-12-17;0681750H;0681750H;0900378X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19671685600014;0672477D;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU BAS-RHIN;LEGTA D'OBERNAI;4267P002167;actif;responsable;44 Boulevard de l’Europe 67210 Obernai;Strasbourg;Grand Est;Oui;agri;agri;1;;2021-12-17;0672477D;0671685T;0671779V;0672477D;0672822D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77719323600018;0811106M;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION INEOPOLE FORMATION;;73810014281;actif;responsable_formateur;823 Avenue de la Fédarié 81600 Brens;Toulouse;Occitanie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0811106M;0811106M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33487339500019;0641642M;MAISON FAMILIALE;;72640309164;actif;responsable_formateur;Mont;Bordeaux;Nouvelle-Aquitaine;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0641642M;0641642M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42285299600012;0624292D;MAISON FAMILIALE RURALE DE VALFOSSE;;31620187262;actif;responsable_formateur;8 Rue du Fond de Mouriez 62140 Marconne;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0624292D;0624292D;0624354W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31350031600010;0623734X;MAISON FAMILIALE RURALE DE SAMER;;31620042362;actif;responsable_formateur;277 Rue de Desvres 62830 Samer;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0623734X;0623734X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78397621000014;0623325C;MAISON FAMILIALE RURALE DES HAUTS PAYS;;31620047762;actif;responsable_formateur;7 Rue des Sans Culottes 62650 Campagne-lès-Boulonnais;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0623325C;0623325C;0624185M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40003839400021;0611226B;MAISON FAMILIALE;;25610036661;actif;responsable_formateur;8 Rue Giroye 61000 Alençon;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0611226B;0611226B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78098562800012;0611117H;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25610014861;actif;responsable_formateur;5 Avenue de Gaulle 61120 Vimoutiers;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0611117H;0142418C;0611117H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78096827700019;0611039Y;MAISON FAMILIALE RURALE;;25610014961;actif;responsable_formateur;50 Rue des 15 Fusilles 61400 Mortagne-au-Perche;Normandie;Normandie;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0611039Y;0142418C;0611039Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33999592000016;0611037W;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25610026461;actif;responsable_formateur;Moulin de Pointel 61220 Pointel;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0611037W;0611037W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78096826900016;0611035U;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25610085161;actif;responsable_formateur;4 Rue de Chartrage 61400 Mortagne-au-Perche;Normandie;Normandie;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0611035U;0611035U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78056404300021;0601770Y;MAISON FAMILIALE RURALE;;32600345860;actif;responsable_formateur;Rue Jeanne d'Arc 60310 Beaulieu-les-Fontaines;Amiens;Hauts-de-France;Oui;;agri_unmfreo;;1;2021-12-17;0601770Y;0601770Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30291371000018;0601688J;MAISON FAMILIALE RURALE;;22600206060;actif;responsable_formateur;Rue de Crecy 60430 Saint-Sulpice;Amiens;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0601688J;0601688J;0602170H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78386532200029;0595773E;MAISON FAMILIALE RURALE;;31590792059;actif;responsable_formateur;14 Rue Auguste Delcroix 59294 Haussy;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0595773E;0595773E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78363847100020;0595541C;MAISON FAMILIALE APPRENTISSAGE RURAL;;31590580859;actif;responsable_formateur;70 Rue Faidherbe 59360 Le Cateau-Cambrésis;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0595541C;0595541C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30931979600012;0594799W;MAISON FAMILIALE RURALE EDUCATION ORIENT;;31590131159;actif;responsable_formateur;Rue du Pont des Dames 59440 Avesnes-sur-Helpe;Lille;Hauts-de-France;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0594799W;0594799W;0596807D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19580055200091;0580739N;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE NEVERS-COSNE-PLAGNY;CENTRE FORMATION D'APPRENTIS;2658P000158;actif;responsable_formateur;243 Route de Lyon 58000 Challuy;Dijon;Bourgogne-Franche-Comté;Oui;agri;agri;2;3;2021-12-17;0580739N;0580739N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19570086900017;0573246U;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DE METZ COURCELLES-CHAUSSY;LYCEE D'ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE;4157P001557;actif;responsable_formateur;1 Avenue d'Urville 57530 Courcelles-Chaussy;Nancy-Metz;Grand Est;Oui;agri;agri;;1;2021-12-17;0573246U;0570086J;0573246U;0573747N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77782252900015;0561529H;MAISON FAMILIALE RURALE EDUCAT ORIENTA;;53560052356;actif;responsable_formateur;22 Route de Josselin 56490 Guilliers;Rennes;Bretagne;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0561529H;0561529H;0561893D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33453512700016;0561476A;MAISON FAMILIALE RURALE EDUCA ORIENT;;53560861756;actif;responsable_formateur;1 Boulevard Pasteur 56230 Questembert;Rennes;Bretagne;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0561476A;0561476A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78334630700037;0542492R;ASSOCIATION LORRAINE POUR LA PROMOTION EN AGRICULTURE;;41540039554;actif;responsable_formateur;2 Les Noires Terres 54740 Haroué;Nancy-Metz;Grand Est;Oui;agri;agri_unrep;;2;2021-12-17;0542492R;0542460F;0542487K;0542492R;0542519V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19541207700057;0542149T;ETABLISSEMENT PUBLIC LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DE MEURTHE ET MOSELLE;CFAA SITE DE TOUL;4154P001454;actif;inconnue;12 Rue Drouas 54200 Toul;Nancy-Metz;Grand Est;Oui;agri;;1;;2021-12-17;0542149T;0542149T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19530081900016;0530909A;AGRICAMPUS LAVAL;;52530049153;actif;responsable_formateur;321 Route de Saint Nazaire 53000 Laval;Nantes;Pays de la Loire;Oui;agri|mfr;agri|mfr;2;1;2021-12-17;0530909A;0530081A;0530909A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78624011900010;0530887B;MAISON FAMILIALE RURALE EDUC ORIENT;;52530096153;actif;responsable_formateur;Route de Segré 53400 Craon;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0530887B;0530887B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78624010100018;0530886A;MAISON FAMILIALE RURALE;;52530018253;actif;responsable_formateur;31 Route de Nantes 53400 Craon;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0530886A;0530886A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78627921600026;0530863A;MFR LA PIGNERIE;;52530000253;actif;responsable_formateur;Rue de l'Huisserie 53000 Laval;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;;2021-12-17;0530863A;0530863A;0531022Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78627885300027;0530829N;MAISON FAMILIALE RURALE;;52530094853;actif;responsable_formateur;La Chauvinière 53140 Pré-en-Pail-Saint-Samson;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0530829N;0530829N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78627058700011;0530828M;MAISON FAMILIALE RURALE EDUCATION ORIENT;;52530072453;actif;responsable_formateur;Rue Jean Cottereau 53940 Saint-Berthevin;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0530828M;0530828M;0530981D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19520727900017;0520922V;ETABLISSEMENT PUBLIC  LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE EDGARD PISANI;LEGTA REGIONAL DE LA HAUTE-MARNE;2152P001252;actif;responsable_formateur;Rue du Lycée 52000 Chamarandes-Choignes;Reims;Grand Est;Oui;agri;agri;;1;2021-12-17;0520922V;0520727H;0520922V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19501213300045;0501784T;ETABLISSEMENT PUBLIC LYCEE AGRICOLE ET HORTICOLE DE COUTANCES;CTR FORMATION APPRENTIS AGRICOLE;2550P005050;actif;formateur;Rue de Régneville 50200 Coutances;Normandie;Normandie;Oui;agri;agri;1;1;2021-12-17;0501784T;0501784T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78087854200015;0501736R;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25500087550;actif;responsable_formateur;79 Avenue Division Leclerc 50200 Coutances;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0501736R;0501736R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78088761800012;0501735P;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25500012450;actif;responsable_formateur;121 Rue des Routils 50400 Granville;Normandie;Normandie;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0501735P;0501735P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78090048600017;0501596N;MAISON FAMILIALE RURALE EDUCAT ET ORIENT;;25500036650;actif;responsable_formateur;Le Laurier (Percy) 50410 Percy-en-Normandie;Normandie;Normandie;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0501596N;0501596N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19490963600053;0492022G;ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE EDGARD PISANI;CFAA 49 EDGARD PISANI;52490194249;actif;responsable_formateur;Route de Méron 49260 Montreuil-Bellay;Nantes;Pays de la Loire;Oui;agri;agri;4;1;2021-12-17;0492022G;0492022G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78616936700020;0491942V;MAIS FAMIL RURALE EDUC ORIENT;;52490139349;actif;inconnue;Avenue du Plessis 49770 Longuenée-en-Anjou;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;1;;2021-12-17;0491942V;0491942V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78612761300010;0491941U;MFREO INSTITUT RURAL DES MAUGES;;52490276449;actif;responsable_formateur;8 Rue des Cèdres (Beaupréau) 49600 Beaupréau-en-Mauges;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0491941U;0491941U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78616593600018;0491918U;MAISON FAMILIALE RURALE LA CHARMILLE;;52490360549;actif;responsable_formateur;49 Rue du Pont Piau (Jallais) 49510 Beaupréau-en-Mauges;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491918U;0491918U;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78613301700016;0491865L;MAISON FAMILIALE RURALE LA SABLONNIERE;;52490362349;actif;responsable_formateur;51 Rue Louis Moron 49320 Brissac Loire Aubance;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491865L;0491865L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78618984500013;0491844N;MAISON FAMILIALE RURALE DE POUANCE;;52490357949;actif;responsable_formateur;Rue de tressé 49420 Ombrée d'Anjou;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491844N;0491844N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78619314400031;0491841K;MAISON FAMIL RURAL EDUCATION ORIENTATION;;52490251449;actif;responsable_formateur;Rue des Sports 49740 La Romagne;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491841K;0491841K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78617972100018;0491840J;MAISON FAMILIAL RURAL EDUCAT ORIENTATION;;52490071349;actif;responsable_formateur;Rue de la Rousselière 49260 Montreuil-Bellay;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491840J;0491840J;0492193T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78615773500014;0491837F;MAISON FAMILIALE EDUCATION ORIENTATION;;52490238549;actif;responsable_formateur;22 Rue jean mermoz 49700 Doué-en-Anjou;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491837F;0491837F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78613606900014;0491835D;MAISON FAMILIALE RURALE D EDUCATION ET D'ORIENTATION - CFA CHALONNES SUR LOIRE;;52490261249;actif;responsable_formateur;10 Avenue du 8 Mai 1945 49290 Chalonnes-sur-Loire;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;1;1;2021-12-17;0491835D;0491835D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78613651500016;0491834C;MAISON FAMILIALE APPRENTISSAGE RURAL;;52490312749;actif;responsable_formateur;LD LES TROIS RIVIERES 49330 LES HAUTS-D'ANJOU;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491834C;0491834C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78614282800023;0491832A;MAISON FAMILIALE RURALE EDUCATION ORIENT;;52490352249;actif;responsable_formateur;Rue de Coulvée (Melay) 49120 Chemillé-en-Anjou;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0491832A;0491832A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78834822500012;0491831Z;MAISON FAMILIALE RURALE;;52490358849;actif;responsable_formateur;1 Boulevard Léon Mauduit 49500 Segré-en-Anjou Bleu;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0491831Z;0491831Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78618701300028;0491830Y;MAISON FAMILIALE RURALE D EDUCATION ET D ORIENTATION MFR LA POMMERAYE;;52490079149;actif;responsable_formateur;7 Chemin de Vaujou (La Pommeraye) 49410 Mauges-sur-Loire;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491830Y;0491830Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78616324600014;0491827V;MAISON FAMIL RURAL EDUCA ORIENT BAUGEOIS;;52490362149;actif;responsable_formateur;Place de genneteil 49490 Noyant-Villages;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0491827V;0491827V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19480514900052;0480677A;ETAB PUPLIC LOCAL ENSEIGNEMENT FORMATION PROFESSIONNELLE AGRICOLE DE LA LOZERE;CFA CTRE FORMATION APPRENTIS AGRICOLE;9148P021348;actif;responsable_formateur;1 Av des Martyrs de la Resistance 48100 Marvejols;Montpellier;Occitanie;Oui;agri;;1;1;2021-12-17;0480677A;0480677A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77610653600019;0480635E;MAISON FAMIL RURAL EDUCATION ORIENTATION;;91480004348;actif;responsable_formateur;Route d'Aumont 48130 Peyre en Aubrac;Montpellier;Occitanie;Oui;agri|mfr;agri_unmfreo|mfr;1;1;2021-12-17;0480635E;0301633M;0480635E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31705055700014;0470819K;MAISON FAMILIALE RURALE;;72470022147;actif;responsable_formateur;Bourgougnague;Bordeaux;Nouvelle-Aquitaine;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0470819K;0470819K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19470019100035;0470815F;ETABLISSEMENT PUBLIC LOCAL D ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLE DU LOT ET GARONNE;CTRE DEPARTEMENTAL FORMATION  APPRENTIS AGRICOLES;7247P005047;actif;responsable_formateur;Rte de Casseneuil 47110 Sainte-Livrade-sur-Lot;Bordeaux;Nouvelle-Aquitaine;Oui;agri;agri;1;4;2021-12-17;0470815F;0470815F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78220418400017;0470807X;MAISON FAMIL RURAL EDUCATION ORIENTATION;;72470022847;actif;responsable_formateur;97 Route du Moulin de Thomas 47300 Pujols;Bordeaux;Nouvelle-Aquitaine;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0470807X;0332981L;0470807X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78215778800020;0470780T;MAISON FAMILIALE STE BAZEILLE;;75470146647;actif;responsable_formateur;Avenue de Graveyron 47180 Sainte-Bazeille;Bordeaux;Nouvelle-Aquitaine;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0470780T;0470780T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42818074900023;0451733P;MAISON FAMILIALE RURALE D'EDUCATION ET  D'ORIENTATION DU PITHIVERAIS;;24450305845;actif;responsable_formateur;Rue du Château 45300 Ascoux;Orléans-Tours;Centre-Val de Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0451733P;0451733P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35356978300056;0451481R;ASSOCIATION POUR LA FORMATION TECHNOLOGIQUE DANS L'ENSEIGNEMENT CATHOLIQUE;AFTEC FORMATION;24450083945;actif;responsable_formateur;22 Avenue des Droits de l'Homme 45000 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;agri|cfa_ec;agri|cfa_ec;4;1;2021-12-17;0451481R;0371493X;0410590U;0451481R;0451941R;0531021X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19450094800105;0451463W;ETABLISSEMENT PUBLIC  LOCAL D'ENSEIGNEMENT ET DE FORMATION PROFESSIONNELLE AGRICOLES DU LOIRET;CENTRE FORMATION APPRENTIS AGRICOLES DEPARTEMENTAL;2445P001245;actif;responsable_formateur;11 Rue des Pervenches 45270 Bellegarde;Orléans-Tours;Centre-Val de Loire;Oui;agri;agri;2;1;2021-12-17;0451463W;0451463W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42096272200021;0451403F;MFR DE L'ORLEANAIS;;24450062245;actif;responsable_formateur;50 Avenue du Président John Kennedy 45100 Orléans;Orléans-Tours;Centre-Val de Loire;Oui;agri|mfr;agri_unmfreo|mfr;1;1;2021-12-17;0451403F;0451403F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77852478500012;0700955H;MAISON FAMILIALE RURALE;;43700020170;actif;responsable_formateur;Montbozon;Besançon;Bourgogne-Franche-Comté;Oui;mfr;agri_unmfreo|mfr;1;1;2021-12-17;0700955H;0700955H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78602926400029;0441972E;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION DE CARQUEFOU;;52440072844;actif;responsable_formateur;Route de la Charmelière 44470 Carquefou;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;1;1;2021-12-17;0441972E;0441972E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78604475000036;0441828Y;ASS MAISONS FAMIL RURAL CENTR FORMAT MEE;;52440537044;actif;responsable_formateur;2 Rue Pierre Blays 44110 Châteaubriant;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0441828Y;0441828Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78596729000012;0441827X;MAISON FAMILIALE RURALE VAL DE LOGNE;;52440770144;actif;responsable_formateur;7 Rue du Bocage 44650 Legé;Nantes;Pays de la Loire;Oui;mfr;agri_unmfreo|mfr;;1;2021-12-17;0441827X;0441827X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78596993200017;0441826W;MAISON FAMILIALE HORTICOLE;;52440546144;actif;responsable_formateur;Boulevard des régents 44270 Machecoul-Saint-Même;Nantes;Pays de la Loire;Oui;agri|mfr;agri_unmfreo|mfr;;1;2021-12-17;0441826W;0441826W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
